4187.246582,-10.8,-51.979195,-24.028564,-16.864599,-0.300476,-79.59462,-53.150234,,
4187.25,-16.799999,-46.270496,-31.237135,-14.154218,-6.610474,-66.679268,-45.342854,,
4187.253418,-14.1,-42.965462,-38.746059,-13.853065,8.713806,-49.859272,-36.93491,,
4187.256836,-5.1,-27.341656,-7.508926,-10.540375,-2.704285,-45.053558,-25.824408,,
4187.259766,-3,-23.135248,-20.42428,-7.528839,-15.32428,-39.947491,-22.521286,,
4187.263184,-13.8,-27.642115,-11.413568,-13.853065,12.019043,-30.336061,-18.917879,,
4187.266602,1.2,-20.130671,-27.332491,-14.154218,-8.713806,-6.007141,-6.906528,,
4187.27002,0,-18.327923,-7.809284,-5.420764,-10.516663,-37.244274,-8.107663,,
4187.273438,-2.7,-19.529755,-15.618567,-12.046143,-3.906189,-22.226423,-7.206811,,
4187.276855,-5.1,-14.72243,-5.706784,-4.21615,-6.009521,-21.926065,-6.30596,,
4187.279785,-4.2,-16.825634,-11.713925,-10.841529,-1.50238,-15.918923,-9.609082,,
4187.283203,-3.9,-16.825634,5.406427,0,-3.305237,-18.922495,-10.509933,,
4187.286621,-10.5,-19.229298,-27.032135,-12.347297,17.728088,-6.607855,-6.30596,,
4187.290039,-4.2,-13.520599,-1.802142,-0.301154,-5.108093,-18.021423,-6.606244,,
4187.293457,3,-11.417395,-10.812854,-2.108075,-15.624756,-14.417138,-4.504257,,
4187.296875,-7.8,-16.525177,-2.703213,-0.301154,-0.901428,-8.409997,-6.906528,,
4187.299805,-8.4,-17.42655,-4.805713,-0.301154,4.807617,-6.007141,-8.107663,,
4187.303223,9,-9.614649,-19.523209,-6.926532,-19.230469,-16.819994,-3.603406,,
4187.306641,-4.2,-11.417395,-6.307498,-6.023071,-0.300476,-13.816424,-8.70823,,
4187.310059,-0.9,-12.318769,-8.710355,-5.420764,-6.309998,-14.116782,-5.705392,,
4187.313477,-3.3,-17.727009,-10.812854,-7.829993,-3.605713,-9.611426,-11.410785,,
4187.316895,-11.4,-22.233875,-15.918923,-3.613843,-0.600952,-15.017853,-12.311637,,
4187.319824,-6.9,-14.421972,-0.901071,-8.4323,-5.408569,-4.505356,-5.104825,,
4187.323242,3.3,-14.421972,-16.219282,-8.131146,-1.50238,-21.024994,-6.30596,,
4187.32666,-5.7,-18.628382,-12.314639,-6.324225,-5.108093,-14.417138,-12.311637,,
4187.330078,-6.3,-18.928839,-21.32535,-9.938067,12.920471,-12.314639,-7.206811,,
4187.333496,-4.2,-16.825634,-9.611426,-6.324225,-17.427612,-9.311069,-8.407947,,
4187.336426,-4.5,-16.22472,-2.703213,-6.023071,-12.920471,-3.003571,-7.206811,,
4187.339844,-8.4,-15.022888,-15.618567,-6.023071,1.50238,1.501785,-7.206811,,
4187.343262,4.2,-17.42655,-18.922495,-11.443835,-12.920471,-22.226423,-7.507095,,
4187.34668,-15.3,-14.72243,-8.710355,-9.034607,11.418091,-2.402857,-9.008514,,
4187.350098,0,-11.116938,-6.307498,-2.710382,-12.619995,-15.017853,-3.303122,,
4187.353516,-9,-15.022888,-6.908212,-5.11961,-2.704285,2.402857,-4.203973,,
4187.356445,-6.9,-10.81648,-20.123922,-6.324225,-5.408569,-4.204998,-0.300284,,
4187.359863,-5.1,-11.717853,-10.512497,-7.829993,7.511902,2.102499,-3.303122,,
4187.363281,1.8,-13.821057,-8.710355,-1.806921,-18.028564,-15.31821,-6.005676,,
4187.366699,-7.5,-18.628382,-6.607855,-5.11961,9.014282,-1.201428,-7.206811,,
4187.370117,-7.2,-17.727009,-7.809284,-3.613843,-15.32428,-22.827135,-7.807379,,
4187.373535,-4.2,-13.821057,-18.321779,-5.11961,-5.408569,1.802142,-1.201135,,
4187.376465,-5.4,-14.72243,-2.402857,-1.204614,-8.41333,-12.014282,-9.609082,,
4187.379883,-0.3,-9.614649,-15.618567,-9.034607,-2.704285,-5.406427,-1.501419,,
4187.383301,-5.7,-9.915106,-7.508926,-3.613843,-2.103333,-7.809284,-5.405109,,
4187.386719,-4.2,-7.811902,-3.604285,-4.818457,-7.812378,-6.607855,-6.906528,,
4187.390137,-3,-6.910529,-7.809284,-4.517303,-4.206665,-4.204998,0.600568,,
4187.393555,-6.9,-9.614649,3.904642,-3.914996,-8.713806,-12.014282,-6.906528,,
4187.396484,-16.799999,-20.431128,-24.929636,-9.335761,24.338562,-5.10607,-6.906528,,
4187.399902,2.4,-11.116938,-5.706784,-1.204614,-33.352844,-1.501785,1.801703,,
4187.40332,-4.5,-15.323346,-15.017853,-5.420764,-6.610474,-5.706784,-4.804541,,
4187.406738,-10.5,-14.72243,-3.003571,-5.721918,1.201904,-7.208569,-8.70823,,
4187.410156,0,-16.525177,-27.632849,-8.4323,-5.709045,-0.300357,-3.603406,,
4187.413574,-2.4,-11.717853,-8.109641,-8.131146,-6.91095,-17.42071,-5.705392,,
4187.416504,-4.8,-11.717853,-11.113212,-1.505768,-7.812378,-9.611426,-6.906528,,
4187.419922,-9.9,-11.417395,-6.007141,-7.227685,0,-3.003571,-5.405109,,
4187.42334,-10.2,-14.72243,-8.710355,0.602307,-2.704285,-9.010712,-6.906528,,
4187.426758,-2.7,-8.11236,-8.710355,-10.540375,-0.600952,-0.901071,-1.801703,,
4187.430176,-7.8,-9.013733,-5.10607,-2.409229,-10.516663,-9.611426,-0.900851,,
4187.433105,-10.8,-4.506866,-0.600714,0.602307,-8.112854,-3.003571,-0.900851,,
4187.436523,-0.9,-4.807324,-6.307498,-3.613843,-5.408569,-4.204998,-2.101987,,
4187.439941,-14.4,-10.215564,-6.908212,-2.409229,-3.605713,-3.604285,-6.606244,,
4187.443359,-5.4,-11.717853,-14.717496,-7.528839,3.605713,0.600714,-2.101987,,
4187.446777,-6.9,-11.417395,-18.922495,-5.721918,-1.201904,-1.201428,-2.101987,,
4187.450195,-4.8,-12.018311,-6.908212,-1.806921,-6.610474,-3.604285,-2.402271,,
4187.453125,2.4,-15.323346,-17.120352,-6.324225,5.408569,-12.614997,-6.906528,,
4187.456543,-0.6,-14.72243,-9.311069,-3.011536,2.704285,1.802142,-6.30596,,
4187.459961,3,-7.210986,-6.307498,-0.301154,-18.329041,-3.303928,0.600568,,
4187.463379,-4.8,-6.309613,3.303928,-2.710382,-6.309998,-6.607855,0.300284,,
4187.466797,-3.9,-13.220141,-19.523209,-3.914996,3.906189,-4.505356,-6.606244,,
4187.470215,4.5,-13.520599,-8.710355,-3.312689,-9.615234,2.703213,-1.501419,,
4187.473145,3.9,-15.022888,-9.010712,-2.409229,-2.704285,-6.307498,-5.705392,,
4187.476562,-5.7,-19.529755,-16.819994,-6.926532,-0.600952,-9.010712,-7.206811,,
4187.47998,-5.4,-13.821057,-9.010712,5.420764,-12.019043,-5.10607,-8.107663,,
4187.483398,3.3,-5.107782,2.703213,-10.540375,-6.610474,-5.10607,-2.402271,,
4187.486816,-7.2,-4.807324,-7.809284,-3.312689,-2.403809,-1.201428,0.300284,,
4187.490234,1.5,-9.013733,-30.336061,-11.744988,8.713806,0.300357,-0.600568,,
4187.493164,-7.5,-9.013733,-1.501785,0,-11.117615,0,-5.104825,,
4187.496582,4.2,-11.116938,-21.625708,-11.443835,-3.605713,-6.908212,-4.203973,,
4187.5,-6.9,-10.516022,-15.31821,-6.926532,-1.50238,-3.904642,-1.801703,,
4187.503418,-3,-7.511444,-8.710355,-7.829993,-1.802856,-1.501785,0.300284,,
4187.506836,-5.4,-8.412817,-8.710355,-6.023071,-1.50238,2.102499,-3.002838,,
4187.509766,-3.6,-4.506866,-2.102499,-3.011536,-10.516663,-14.116782,-1.501419,,
4187.513184,-8.7,-14.421972,-9.611426,-5.721918,-5.108093,-3.604285,-8.407947,,
4187.516602,-10.2,-8.713275,7.809284,-0.301154,0,-9.311069,-7.507095,,
4187.52002,-8.7,-9.614649,-18.922495,-4.818457,1.201904,10.512497,2.101987,,
4187.523438,-3.9,-8.713275,-9.911782,-4.818457,-3.004761,-19.222853,-4.504257,,
4187.526855,-6.9,-9.013733,-6.307498,-7.227685,-11.718567,1.201428,-0.900851,,
4187.529785,-3.3,-7.811902,-3.003571,-1.505768,-24.939514,-7.208569,-2.702554,,
4187.533203,-4.2,-6.009155,-7.508926,-6.926532,4.206665,3.303928,-1.501419,,
4187.536621,-13.2,-14.121515,-0.901071,-3.613843,-4.206665,-5.406427,-6.005676,,
4187.540039,-6.3,-13.220141,-12.915353,-8.733453,5.709045,4.505356,-2.101987,,
4187.543457,-1.2,-8.11236,-11.413568,-4.517303,-10.817139,-9.010712,4.203973,,
4187.546875,1.8,-8.11236,-16.219282,-6.625378,-4.507141,-0.300357,1.801703,,
4187.549805,-3.3,-12.619226,-18.321779,-12.046143,2.704285,-9.010712,-3.002838,,
4187.553223,0.9,-10.81648,-9.010712,-6.324225,-15.925232,4.204998,-2.101987,,
4187.556641,-7.8,-16.525177,-0.600714,-2.409229,-0.300476,-18.321779,-9.609082,,
4187.560059,-6.9,-15.924261,-17.721067,0,-1.802856,0,-10.509933,,
4187.563477,0.6,-9.915106,-5.706784,-11.142682,-15.32428,-13.215711,-5.405109,,
4187.566895,-6.6,-13.821057,-21.926065,-7.227685,-0.600952,-2.703213,-8.107663,,
4187.569824,-6.9,-12.919683,-5.706784,-5.420764,-4.807617,-9.010712,-6.606244,,
4187.573242,-12,-13.821057,-13.215711,-7.829993,4.807617,-3.904642,-10.810218,,
4187.57666,-4.5,-9.314191,-9.010712,-4.818457,-12.319519,-10.21214,-8.407947,,
4187.580078,-8.4,-18.928839,-12.614997,-3.613843,-3.305237,-8.710355,-11.410785,,
4187.583496,-16.200001,-12.018311,-9.010712,-5.721918,-11.718567,-2.402857,-11.711068,,
4187.586426,-9,-12.018311,-14.717496,-5.11961,3.906189,-12.614997,-11.110501,,
4187.589844,0.6,-5.107782,-5.10607,-5.721918,-11.718567,-6.307498,-2.702554,,
4187.593262,-4.5,-10.81648,-11.413568,-7.227685,-13.821899,-4.805713,-2.402271,,
4187.59668,-13.8,-14.421972,-6.607855,-7.227685,12.019043,-8.109641,-6.005676,,
4187.600098,0.6,-8.11236,-13.215711,-7.528839,-12.319519,0.600714,3.303122,,
4187.603516,-9.6,-9.915106,4.805713,-3.312689,-4.807617,6.307498,-3.603406,,
4187.606445,-6.9,-8.412817,-16.519638,-6.324225,-9.615234,-3.904642,-3.90369,,
4187.609863,-3,-9.013733,-8.409997,-5.11961,-7.211426,-17.721067,-5.405109,,
4187.613281,-4.2,-12.318769,-10.512497,-3.312689,-6.009521,-1.802142,-3.90369,,
4187.616699,-1.5,-4.506866,7.809284,-4.818457,-0.300476,-2.402857,-0.900851,,
4187.620117,-7.5,-11.116938,-6.307498,-4.21615,1.201904,2.402857,-5.104825,,
4187.623535,-7.5,-7.811902,-19.823565,-10.239221,5.108093,3.003571,-3.303122,,
4187.626465,-3.9,-8.713275,13.516068,7.528839,-10.216187,-7.508926,-2.101987,,
4187.629883,4.5,-0.600916,-28.53392,-12.949603,-0.300476,1.201428,4.804541,,
4187.633301,-9,-7.811902,-4.204998,-3.914996,11.718567,9.010712,0,,
4187.636719,9,-1.201831,6.908212,1.505768,-30.047607,-15.918923,3.303122,,
4187.640137,-7.2,-13.821057,-15.017853,-4.818457,6.610474,0.600714,-3.603406,,
4187.643555,0.9,-7.811902,-9.911782,-7.528839,2.103333,0.901071,2.702554,,
4187.646484,-5.4,-5.107782,-3.003571,-2.409229,-10.817139,-5.406427,-4.504257,,
4187.649902,-5.1,-9.314191,-2.703213,-4.21615,-6.309998,-10.21214,-6.30596,,
4187.65332,-2.4,-10.215564,-16.219282,-7.829993,-8.713806,8.710355,-1.801703,,
4187.656738,-4.5,-8.713275,-8.109641,-7.528839,-6.009521,-15.31821,-6.005676,,
4187.660156,-8.1,-8.412817,-10.21214,-5.11961,1.802856,-0.600714,-3.002838,,
4187.663574,-12,-9.013733,-6.908212,-7.528839,-8.112854,-3.904642,-1.501419,,
4187.666504,-6.6,-9.614649,-11.413568,-9.034607,9.615234,0.901071,-1.801703,,
4187.669922,-3,-2.103204,-4.505356,-6.625378,-29.446655,-7.208569,-2.702554,,
4187.67334,-9.9,-9.614649,-10.512497,-5.721918,1.802856,-1.501785,-6.906528,,
4187.676758,-9.3,-11.717853,-10.812854,-4.21615,-6.610474,-9.311069,-10.509933,,
4187.680176,-0.9,-6.610071,-0.600714,-4.818457,-6.309998,-6.607855,-7.206811,,
4187.683105,-12.3,-15.323346,-9.311069,-8.131146,12.619995,-3.904642,-9.308799,,
4187.686523,0.3,-9.013733,-16.819994,-5.420764,-20.732849,-4.204998,-4.203973,,
4187.689941,-7.2,-13.220141,-11.113212,-4.818457,0.600952,-1.201428,-10.810218,,
4187.693359,-6.6,-12.619226,-10.512497,-0.301154,-4.206665,-12.014282,-13.212487,,
4187.696777,-10.5,-14.421972,0.300357,-4.517303,6.009521,-0.300357,-11.410785,,
4187.700195,3.3,-11.116938,-17.120352,-13.55191,-18.329041,-3.003571,-7.807379,,
4187.703125,1.5,-7.511444,-5.706784,-0.903461,-12.019043,3.003571,-0.600568,,
4187.706543,-1.8,-12.318769,-26.431421,-7.829993,-5.108093,-13.516068,-3.603406,,
4187.709961,-9.9,-12.919683,-14.116782,-6.625378,-2.704285,-2.703213,-2.702554,,
4187.713379,0.6,-9.314191,-10.812854,-4.517303,-1.50238,-2.402857,-3.90369,,
4187.716797,-2.1,-11.717853,-4.204998,-4.21615,1.50238,-4.204998,-13.813056,,
4187.720215,0.9,-9.915106,-13.516068,-11.744988,-2.103333,-2.102499,-3.603406,,
4187.723145,-8.7,-14.121515,-8.710355,-6.625378,7.511902,-10.21214,-9.008514,,
4187.726562,-3,-6.009155,-0.901071,-0.602307,-28.545227,1.201428,-1.501419,,
4187.72998,6.9,-10.516022,-20.724638,-8.4323,-14.723328,-6.908212,-3.002838,,
4187.733398,-3.6,-15.623804,-5.706784,-4.517303,-1.201904,-1.201428,-6.005676,,
4187.736816,-1.8,-9.013733,-8.109641,-4.517303,-12.319519,-2.703213,0,,
4187.740234,-7.8,-10.215564,-7.508926,-3.312689,-5.108093,-1.501785,-3.303122,,
4187.743164,-3.9,-14.121515,-15.017853,-10.239221,-1.201904,0,-1.501419,,
4187.746582,-3,-7.210986,0,1.806921,-3.305237,0.300357,-1.501419,,
4187.75,-6,-14.72243,-13.215711,-11.443835,6.610474,4.505356,-5.705392,,
4187.753418,-9.6,-10.516022,3.003571,1.505768,-5.709045,-15.017853,-7.507095,,
4187.756836,3,-4.807324,-23.728209,-9.636914,-2.403809,-1.501785,-0.900851,,
4187.759766,-6,-8.11236,-3.003571,-4.517303,-3.605713,6.607855,2.402271,,
4187.763184,-4.5,-10.516022,-5.706784,-5.11961,-13.821899,-15.31821,-8.107663,,
4187.766602,-0.3,-9.915106,3.003571,0,-9.314758,-13.816424,-12.61192,,
4187.77002,-7.5,-13.220141,-27.332491,-7.227685,-1.201904,-5.406427,-10.509933,,
4187.773438,-1.2,-6.610071,-3.604285,-6.023071,-9.91571,-5.706784,-6.005676,,
4187.776855,-14.7,-16.825634,-7.508926,-7.227685,10.817139,-11.413568,-14.413623,,
4187.779785,-7.2,-12.919683,-15.31821,-6.023071,-18.028564,1.201428,-7.507095,,
4187.783203,-16.5,-18.928839,-2.102499,-5.721918,15.925232,-12.614997,-13.512772,,
4187.786621,-2.7,-9.013733,-14.717496,-5.721918,-21.033325,-4.505356,-3.90369,,
4187.790039,-2.1,-12.919683,-17.42071,-9.335761,-18.629517,-8.109641,-1.801703,,
4187.793457,1.5,-11.116938,-10.21214,-6.324225,-4.507141,6.908212,-0.600568,,
4187.796875,-6.9,-13.520599,-10.512497,-3.312689,-2.103333,-15.017853,-0.600568,,
4187.799805,-6.9,-12.018311,-2.402857,1.806921,1.201904,3.904642,1.501419,,
4187.803223,-5.1,-9.314191,-19.222853,-4.818457,-2.704285,-1.201428,1.201135,,
4187.806641,-4.8,-5.708697,-3.604285,-2.409229,0.600952,0.600714,0.600568,,
4187.810059,-24,-20.731586,-12.915353,-3.312689,16.526184,3.904642,-8.407947,,
4187.813477,-3.6,-5.40824,-12.314639,-6.625378,-15.624756,-2.703213,2.101987,,
4187.816895,-7.5,-7.811902,-17.721067,-9.938067,-24.338562,-13.215711,-2.402271,,
4187.819824,-21.299999,-8.412817,-14.417138,-10.540375,-1.50238,-1.201428,-2.702554,,
4187.823242,-21.9,-13.821057,-11.413568,-6.023071,-0.300476,0,-3.603406,,
4187.82666,-5.4,-11.116938,-12.614997,-7.528839,-15.023804,-9.611426,-8.107663,,
4187.830078,-5.1,-11.717853,6.307498,0.602307,-10.516663,-11.713925,-9.308799,,
4187.833496,-18.299999,-13.520599,-18.321779,-12.949603,-0.300476,1.501785,-7.807379,,
4187.836426,-20.4,-20.130671,-33.339634,-13.250756,-0.600952,-15.017853,-15.314475,,
4187.839844,-6,-9.915106,-13.816424,-10.239221,-28.244751,5.10607,-3.603406,,
4187.843262,-11.4,-13.821057,-2.402857,-8.4323,7.812378,-26.431421,-11.410785,,
4187.84668,-16.5,-16.525177,-23.427851,-5.721918,-11.117615,-6.607855,-6.606244,,
4187.850098,-9,-8.11236,-9.611426,-3.914996,-21.333801,-13.516068,-3.603406,,
4187.853516,-16.799999,-26.139826,-24.929636,-7.829993,-3.906189,-9.611426,-15.314475,,
4187.856445,-9.9,-13.520599,-9.611426,-7.227685,-3.906189,-0.600714,-7.206811,,
4187.859863,-15,-11.116938,-4.805713,-7.829993,-4.206665,-8.109641,-7.807379,,
4187.863281,-12.6,-12.619226,-22.526779,-7.829993,-13.220947,-12.614997,-9.609082,,
4187.866699,-25.200001,-17.126093,1.201428,-3.914996,5.408569,-2.703213,-13.212487,,
4187.870117,-4.5,-12.018311,-26.431421,-15.358832,-6.91095,-5.706784,-8.70823,,
4187.873535,-9.3,-9.013733,-3.904642,0,-10.817139,-12.014282,-10.209649,,
4187.876465,-0.9,-4.206409,-11.713925,-8.4323,4.206665,2.102499,-3.303122,,
4187.879883,-9,2.103204,0.600714,0,-20.732849,-5.10607,-0.600568,,
4187.883301,-8.4,-7.811902,-6.007141,-0.602307,-6.309998,0,-1.501419,,
4187.886719,-3.3,-10.215564,-5.10607,-6.023071,-3.004761,-19.523209,-2.702554,,
4187.890137,-4.2,-4.206409,-0.300357,-1.505768,-8.713806,-3.003571,3.303122,,
4187.893555,-20.4,-12.018311,-3.604285,-3.914996,23.437134,6.007141,-4.804541,,
4187.896484,0.6,-4.506866,-13.215711,-6.324225,-24.639038,-6.007141,1.201135,,
4187.899902,-5.4,-4.506866,8.409997,0.602307,9.314758,1.501785,-1.501419,,
4187.90332,-0.9,3.004578,-5.406427,-0.602307,-24.639038,0.600714,1.801703,,
4187.906738,5.7,-1.201831,-13.516068,-8.733453,-5.709045,0.901071,1.501419,,
4187.910156,-8.4,-7.811902,-4.505356,-5.721918,18.629517,11.113212,-3.002838,,
4187.913574,4.5,-1.802747,-3.303928,0.301154,-22.535706,-9.611426,-5.405109,,
4187.916504,0.9,-8.713275,-9.611426,-7.829993,-5.408569,-5.706784,-7.507095,,
4187.919922,-3.3,-5.708697,-4.204998,-9.938067,-3.305237,-6.307498,-7.507095,,
4187.92334,-5.4,-12.318769,-1.802142,-2.710382,4.206665,10.21214,-5.104825,,
4187.926758,6.9,-8.11236,-12.314639,-6.625378,2.403809,4.204998,2.402271,,
